gotu	covered_length	total_length	coverage_ratio	strain
G000803105	4587	4138744	0.0011083072545680526	Coprobacter secundus 177
G001525595	4567	5210440	0.000876509469449797	Vibrio alginolyticus LMG 11650
G000614065	4545	2546609	0.0017847262771787896	Prevotella dentasini JCM 15908
G000242835	4540	4760413	0.000953698765212178	Sphingomonas sp. PAMC 26617 ASM24283v1
G000012845	4539	4811379	0.0009433885794488441	Parabacteroides distasonis ATCC 8503
G000423765	4534	2290936	0.0019791037375116545	Streptococcus porci DSM 23759
G000271425	4519	3464338	0.0013044339207086606	Acinetobacter venetianus RAG-1 = CIP 110063 RAG-1
G000185925	4517	3915186	0.0011537127482576818	Paracoccus sp. TRP ASM18592v1
G000688835	4516	2112182	0.0021380733289082096	Haemophilus parasuis HPS11
G001457815	4515	3716774	0.0012147631252263388	Vitreoscilla sp. SN6 Vitreoscilla massiliensis
G001182825	4510	1548621	0.0029122683987883413	Streptococcus sp. X13SY08 ASM118282v2
G001458415	4495	4175618	0.0010764873606733184	Tropicibacter multivorans CECT 7557
G000162475	4486	1743361	0.0025731905210682124	Granulicatella elegans ATCC 700633
G000255535	4467	5656799	0.0007896692104492311	Rahnella aquatilis HX2
G001274535	4460	2444904	0.0018242025044746134	Leptotrichia sp. oral taxon 212 W10393
G000172375	4449	1512980	0.002940554402569763	Haemophilus parasuis 29755
G900143685	4435	2009306	0.0022072297599270594	Libanicoccus massiliensis Marseille-P3237
G000417585	4415	1192107	0.0037035266129634334	Chlamydia psittaci 02DC24
G000020045	4410	8676562	0.0005082658315586289	Paraburkholderia phymatum STM815
G000174395	4399	3052572	0.001441079850041211	Enterococcus faecium DO ASM17439v2
G000800935	4397	4937598	0.000890513970558154	Methylobacterium sp. ZNC0032 ZNC0032.1
G000935025	4354	5228389	0.0008327612960703575	Sphingomonas hengshuiensis WHSC-8 isolate soil of Hengshui Lake
G000209675	4341	2694139	0.0016112754390178086	Gallibacterium anatis UMN179
G001610955	4328	3499317	0.0012368127837518008	Geobacillus thermoleovorans KCTC 3570
G000741165	4308	3252147	0.001324663368537769	Bifidobacterium biavatii DSM 23969 Bifbia
G001709315	4306	5115241	0.0008417980697292659	Pantoea agglomerans C410P1
G000757825	4304	4876443	0.0008826105421513181	Cedecea neteri SSMD04
G000423745	4267	2103464	0.0020285586061848456	Streptococcus plurextorum DSM 22810
G000025925	4265	3619559	0.0011783203423400474	Prevotella ruminicola 23 Bryant 23
G000504185	4252	5232338	0.0008126386330546689	Rhodobacteraceae bacterium PD-2 ASM50418v2
G000746645	4252	4335793	0.0009806741235109703	Acinetobacter baumannii AB30
G000380105	4246	2416134	0.0017573528620515252	Streptococcus orisratti DSM 15617
G001044245	4242	5710643	0.0007428235314306988	Mycobacterium obuense DSM 44075
G000262305	4226	4158725	0.0010161768330437815	Shimwellia blattae DSM 4481 = NBRC 105725 DSM 4481
G000154505	4221	3622605	0.0011651836178661488	[Clostridium] scindens ATCC 35704
G000236665	4220	3806980	0.0011084901943272621	Dechlorosoma suillum PS
G001828765	4210	3474931	0.0012115348477423004	Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16 ASM182876v1
G001619695	4204	2859035	0.0014704262102422671	Crenobacter luteus CN10
G000160135	4174	2676554	0.0015594678829569664	Oribacterium sp. oral taxon 078 str. F0262
G000585625	4170	4774593	0.0008733728717819509	Aquamicrobium defluvii W13Z1
G000826105	4161	4723534	0.0008809082352323493	Pseudomonas sp. CB1 Pseudomonas massiliensis CB1
G000259255	4156	1960111	0.0021202880857257573	Helicobacter cetorum MIT 00-7128
G000380125	4139	2358538	0.0017549007054370122	Streptococcus ovis DSM 16829
G000225345	4125	3592125	0.001148345338761875	Roseburia hominis A2-183
G001592855	4115	3560129	0.001155856992822451	Acinetobacter sp. BMW17 ASM159285v1
G001431645	4103	3923155	0.001045841930792946	Stenotrophomonas panacihumi JCM 16536
G001975685	4086	2300992	0.0017757558479125524	Jeotgalibaca sp. PTS2502 ASM197568v1
G001314995	4057	6472489	0.0006268067817496483	Bacteroides ovatus ATCC 8483 ASM131499v1
G000738005	4040	2362816	0.001709824209756494	Bifidobacterium crudilactis LMG 23609
G000411375	4039	2722973	0.0014833051961954818	Corynebacterium pyruviciproducens ATCC BAA-1742
G000785435	4031	7263741	0.0005549482009339265	Paraburkholderia sacchari LMG 19450
G001580365	4028	4159643	0.0009683523321592743	Kocuria turfanensis HO-9042
G000621185	3987	4710926	0.0008463304242095928	Franconibacter pulveris DSM 19144
G001428865	3986	4212502	0.000946231004756793	Sphingomonas sp. Root241 Root241
G001302565	3978	3918424	0.001015204071841128	Glutamicibacter arilaitensis KLBMP5180
G000444545	3970	2178597	0.001822273692656329	Haemophilus parasuis str. Nagasaki ASM44454v1
G000455165	3967	6137283	0.000646377232400722	Mycobacterium iranicum UM_TJL
G001586215	3965	2737971	0.0014481526648748289	Corynebacterium simulans PES1
G000420425	3964	2338426	0.0016951573408780095	Actinomyces vaccimaxillae DSM 15804
G000372825	3963	4664957	0.000849525515454912	Methylobacterium sp. 77 ASM37282v1
G001305515	3954	6484983	0.0006097163246225935	Prosthecomicrobium hirschii 16
G000935205	3943	6123958	0.0006438646378698221	Rhodopseudomonas palustris BAL398
G000525655	3918	2719616	0.001440644561585165	Corynebacterium falsenii DSM 44353 BL 8171
G000550805	3916	2931780	0.0013357073177387116	Corynebacterium vitaeruminis DSM 20294
G000685315	3910	4050957	0.0009652040246292419	Hyphomonas polymorpha PS728
G000772915	3909	1659203	0.0023559504171581174	Streptococcus phocae subsp. salmonis C-4
G000698595	3905	8637375	0.00045210495086759576	Caballeronia glathei DSM 50014
G001025155	3895	2021974	0.0019263353534714096	Bifidobacterium angulatum DSM 20098 = JCM 7096
G001298265	3891	5602085	0.0006945628279470947	Bosea vaviloviae SD260
G001915655	3891	3970265	0.0009800353376915646	Odoribacter sp. 43_10 ASM191565v1
G000023925	3886	2785024	0.0013953201121426602	Kytococcus sedentarius DSM 20547
G001604445	3877	1935087	0.0020035274899784868	Synergistales bacterium Syner_02 ASM160444v1
G000259275	3851	1847790	0.0020841112897028342	Helicobacter cetorum MIT 99-5656
G900130115	3850	5162116	0.000745818187735417	Nissabacter archeti 2134
G000159035	3842	2702812	0.0014214825152470835	Actinomyces urogenitalis DSM 15434
G000169655	3823	4720694	0.00080983855339914	Yersinia pestis biovar Mediaevalis str. K1973002
G000209465	3815	3288100	0.001160244518110763	Lachnospiraceae oral taxon 107 str. F0167
G000379525	3811	6908745	0.0005516197225400562	Lamprocystis purpurea DSM 4197
G001281505	3805	1915154	0.001986785396892365	Lawsonella clevelandensis X1698
G001938355	3792	2193342	0.0017288685485437293	[Haemophilus] parasuis HPS6
G000981525	3791	2503066	0.001514542564998286	Lactococcus piscium MKFS47
G000022905	3788	2819226	0.0013436311952287614	Corynebacterium aurimucosum ATCC 700975 ASM2290v1
G002015085	3776	2329039	0.0016212695450784638	[Haemophilus] parasuis CCUG 3712
G000759055	3775	2227780	0.0016945120254244135	Corynebacterium tuscaniense DNF00037
G001685155	3775	2325453	0.001623339624580673	Actinobaculum suis C1-9-1
G000011985	3761	1993560	0.0018865747707618532	Lactobacillus acidophilus NCFM
G900128475	3758	3949838	0.0009514314257951845	Mediterranea massiliensis Marseille-P2645
G001314975	3753	6487685	0.0005784806136549479	Bacteroides thetaiotaomicron 7330
G001643955	3728	1753385	0.00212617308805539	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260
G000368625	3727	3394558	0.0010979338105284989	Acinetobacter schindleri CIP 107287
G000702585	3718	3037601	0.0012239922228100399	Exiguobacterium aurantiacum DSM 6208
G001418005	3712	4373820	0.0008486860456077296	Chelatococcus sambhunathii DSM 18167 ASM141800v1
G000495505	3708	1775480	0.0020884493207470657	Campylobacter fetus subsp. testudinum 03-427
G000428685	3707	3171092	0.0011689979350961751	Actinomyces slackii ATCC 49928
G000156595	3706	2809149	0.0013192607440901142	Corynebacterium glucuronolyticum ATCC 51867
G000269945	3691	1963964	0.001879362350837388	Lactococcus garvieae Lg2
G000214785	3690	2354088	0.0015674860073200323	Lactobacillus kefiranofaciens ZW3
G000008465	3661	2839318	0.0012893941432414403	Idiomarina loihiensis L2TR
G000008185	3657	2843201	0.0012862263343323248	Treponema denticola ATCC 35405
G001042675	3657	1890857	0.0019340436637990076	Parascardovia denticolens DSM 10105 = JCM 12538
G001953195	3647	3636349	0.001002929036789373	Acinetobacter soli GFJ2
G000377005	3636	1927889	0.0018860006981729757	Streptococcus minor DSM 17118
G001630765	3627	3505372	0.00103469760128169	Dietzia maris DSM 43672
G000014525	3609	2924325	0.0012341309532969147	Lactobacillus paracasei ATCC 334
G000160035	3606	3479204	0.0010364439682180177	Catonella morbi ATCC 51271
G000157915	3601	4041504	0.0008910049328170899	Bacteroides coprophilus DSM 18228 = JCM 13818 DSM 18228
G000331245	3599	3616216	0.000995239222435828	Blastomonas sp. AAP53 BlaAAP53ver1.0
G000939975	3590	3344211	0.0010734968577042537	Pseudomonas saudimassiliensis PRJEB5504_assembly_1 PRJEB5504_assembly_1 (G000939975)
G000741785	3585	2812864	0.00127450171782212	Bifidobacterium stellenboschense DSM 23968
G001262075	3584	2925783	0.0012249712299237502	Ottowia sp. oral taxon 894 W10237
G000354175	3578	5146637	0.0006952112612566225	Vibrio alginolyticus NBRC 15630 = ATCC 17749
G001660655	3569	1809771	0.001972072709751676	Lactobacillus paraplantarum CRL 1905
G000403295	3559	5799088	0.0006137171913928534	Lachnospiraceae bacterium M18-1 Lach_bact_M18-1_V1
G000815185	3533	5006106	0.0007057381525680838	Xanthomonas sacchari R1
G001267865	3522	3071879	0.001146529534529192	Enterococcus durans KLDS 6.0930
G000820725	3513	2878449	0.0012204489292671158	Actinomyces polynesiensis MS2
G000432435	3497	1882175	0.001857956884986784	Eubacterium sp. CAG:180 MGS180
G000230555	3493	3948887	0.0008845530398818705	Pelagibacterium halotolerans B2
G000468755	3486	2724935	0.0012792965703769081	Olsenella profusa F0195
G001028645	3461	2503265	0.0013825943318026656	Staphylococcus capitis subsp. capitis
G000701345	3437	6793945	0.0005058916432205442	Bradyrhizobium sp. URHD0069 ASM70134v1
G000427785	3422	6111684	0.0005599111472386335	Massilia alkalitolerans DSM 17462
G000155955	3419	2577056	0.0013267076850483654	Mitsuokella multacida DSM 20544
G000009065	3416	4829855	0.0007072676094831004	Yersinia pestis CO92 ASM906v1
G000226875	3404	2354550	0.0014457114947654542	Neisseria shayeganii 871
G001636145	3398	2832153	0.001199793937686276	Lactobacillus brevis BM-LB13908
G000724775	3378	4843789	0.0006973879332894146	Lysinibacillus fusiformis RB-21
G000155435	3372	6548966	0.0005148904422469135	Clostridiales bacterium 1_7_47FAA ASM15543v1
G001375495	3347	2633477	0.001270943319421434	Flaviflexus massiliensis SIT4
G000221945	3340	2453490	0.0013613261109684572	Avibacterium paragallinarum 72
G000158275	3339	2514029	0.0013281469704605636	Fusobacterium nucleatum subsp. animalis 7_1 ASM15827v2
G000007325	3338	2174500	0.0015350655323062774	Fusobacterium nucleatum subsp. nucleatum ATCC 25586
G000233915	3332	3452554	0.0009650826605463665	Pseudoxanthomonas spadix BD-a59
G900104675	3328	4041781	0.0008233993875472223	Angelakisella massiliensis Marseille-P3217
G000403455	3328	6145811	0.0005415070525273231	Dorea sp. 5-2 Dore_bact_5-2_V1
G000008925	3323	2133977	0.0015571864176605465	Lactobacillus salivarius UCC118
G000332975	3322	5092029	0.0006523921996516517	Gordonia aichiensis NBRC 108223
G000155875	3317	3242215	0.0010230660212231452	Coprococcus comes ATCC 27758
G001051995	3304	4171754	0.0007919930082166878	Thauera humireducens SgZ-1
G000380005	3303	1877438	0.0017593124246979128	Streptococcus didelphis DSM 15616
G000705255	3291	1751734	0.0018787098954521635	Campylobacter mucosalis DSM 21682
G001572725	3287	4922834	0.0006677048220598135	Serratia rubidaea 1122
G000736415	3279	1754638	0.001868761533718066	Campylobacter iguaniorum 1485E
G001484605	3264	5056151	0.0006455503405653826	Pseudarthrobacter sulfonivorans Ar51
G000967305	3260	4248684	0.0007672964146074408	Alcaligenes faecalis ZD02
G000466425	3258	2724306	0.0011959009010001078	Capnocytophaga sp. oral taxon 863 str. F0517
G000785535	3246	4593579	0.0007066385491574217	Arthrobacter sp. PAMC 25486 isolate PAMC25486
G001429505	3231	6609529	0.000488839673749824	Bosea sp. Root483D1 Root483D1
G001422375	3229	4645412	0.0006950944286534757	Methylobacterium sp. Leaf99 Leaf99
G000527135	3215	4306529	0.0007465408917483198	Methyloversatilis discipulorum FAM1
G001543285	3208	2199877	0.001458263348359931	Aerococcus viridans CCUG4311
G000422905	3193	8329305	0.0003833453091224298	Paenibacillus alginolyticus DSM 5050 = NBRC 15375 DSM 5050
G000299335	3191	4168427	0.0007655165845533579	Alcanivorax pacificus W11-5
G001611135	3187	2509470	0.001269989280605068	Pediococcus damnosus TMW 2.1535
G000153125	3181	4351117	0.0007310766407798273	Congregibacter litoralis KT71
G000612485	3177	3699674	0.0008587243092229208	Bordetella holmesii ATCC 51541
G001404335	3176	5545490	0.0005727176498379764	[Eubacterium] contortum 2789STDY5834876
G000380085	3176	2357340	0.0013472812576887508	Streptococcus merionis DSM 19192
G000186945	3173	2008072	0.0015801226250851564	Solobacterium moorei F0204
G000421245	3172	3396505	0.0009339011719399795	Serinicoccus marinus DSM 15273
G001915895	3171	1839501	0.0017238370623337525	Clostridiales bacterium 59_14 ASM191589v1
G000401175	3171	2839759	0.0011166440532453634	Idiomarina loihiensis GSL 199
G001038205	3162	2457363	0.0012867451817252884	Muribacter muris Ackerman80-443D
G000508405	3161	2592265	0.0012193969366557818	Lactobacillus rhamnosus LR231
G001433395	3160	6989698	0.0004520939245157659	Bordetella sp. N ASM143339v1
G000803625	3159	705138	0.004479974132722956	Candidatus Saccharibacteria oral taxon TM7x ASM80362v1
G000015405	3156	6256079	0.0005044693329480014	Mycobacterium sp. KMS ASM1540v1
G000143825	3150	2349953	0.0013404523409617129	Corynebacterium genitalium ATCC 33030
G900110905	3147	2321308	0.0013557011822644819	Basfia succiniciproducens KPR-2
G001887245	3134	2667837	0.001174734438423337	Neomicrococcus aestuarii B18
G001446935	3133	4522705	0.0006927270295099946	Pseudomonas sp. TTU2014-080ASC ASM144693v1
G000152885	3129	2770272	0.0011294919776830578	Idiomarina baltica OS145
G000429065	3123	2647044	0.0011798066069169987	Silanimonas lenta DSM 16282
G000007645	3113	2564615	0.0012138274165907944	Staphylococcus epidermidis ATCC 12228 ASM764v1
G000011065	3099	6293399	0.0004924207093813693	Bacteroides thetaiotaomicron VPI-5482
G001814535	3077	2628118	0.0011707997890505677	Actinomyces sp. HMSC065F12 ASM181453v1
G001431505	3069	3284859	0.0009342866771450464	Stenotrophomonas daejeonensis JCM 16244
G001405615	3067	3567818	0.0008596290505849793	Roseburia faecis 2789STDY5608863
G000768695	3054	4087970	0.00074707006166875	Knoellia aerolata DSM 18566
G000763905	3049	4012851	0.0007598089238798052	Paracoccus halophilus JCM 14014
G000769075	3048	2293773	0.0013288150135170307	Porphyromonas sp. COT-290 OH3588 ASM76907v1
G000210715	3040	2728333	0.0011142334898269382	Fretibacterium fastidiosum SGP1
G001417955	3029	7552315	0.00040106907617068406	Mycobacterium gordonae CTRI 14-8773
G000444645	3022	1498510	0.0020166698920928124	Haemophilus parasuis H465
G001647675	3020	3048277	0.00099072361206019	Acinetobacter sp. NCu2D-2 ASM164767v1
G000953275	3020	4293049	0.0007034627370896535	Clostridioides difficile 630Derm
G000431995	3020	2832137	0.0010663325961985596	Clostridium sp. CAG:81 MGS81
G000763885	3020	5500748	0.0005490162428818772	Paracoccus versutus DSM 582
G000407605	3016	2301651	0.0013103637345540224	Enterococcus sulfureus ATCC 49903 Ente_sulf_ATCC49903_V2
G000227765	3014	2467075	0.0012216896527264068	Neisseria wadsworthii 9715
G000950575	3006	3599434	0.0008351313011990218	Arthrobacter sp. IHBB 11108 ASM95057v1
G900155635	3005	1748607	0.0017185107917330766	Olsenella sp. Marseille-P3197 Olsenella urinainfantis
G000169235	3005	3186031	0.0009431797744591939	Dorea formicigenerans ATCC 27755
G000157355	2990	3427276	0.0008724129600300647	Enterococcus casseliflavus EC20 ASM15735v2
G000744515	2968	4895574	0.0006062619010559334	Sphingomonas wittichii YR128
G001552785	2959	1452105	0.0020377314312670226	Atopobium deltae DNF00019
G000265365	2959	3734239	0.0007923970586778189	Alistipes finegoldii DSM 17242
G000422885	2954	7048723	0.0004190830026942469	Ottowia thiooxydans DSM 14619
G001584645	2951	3763378	0.000784135954453685	Acinetobacter venetianus LUH5627
G001418035	2949	2848002	0.0010354627559952556	Gulbenkiania indica DSM 17901 ASM141803v1
G000157975	2936	3626943	0.0008094971440135673	Blautia hydrogenotrophica DSM 10507
G000422985	2924	2954426	0.0009897015528566293	Porphyrobacter cryptus DSM 12079
G000154425	2916	3102987	0.0009397396766406046	Coprococcus eutactus ATCC 27759
G000743535	2910	2977056	0.00097747573441682	Arenimonas donghaensis DSM 18148 = HO3-R19
G000196235	2905	5070478	0.000572924288400423	Arthrobacter sp. FB24 ASM19623v1
G000192225	2892	2548422	0.001134819900314783	Capnocytophaga sp. oral taxon 338 str. F0234
G001421325	2890	3715735	0.0007777734418627809	Novosphingobium sp. Leaf2 Leaf2
G001556105	2875	3942209	0.0007292865497491381	Pseudoxanthomonas mexicana CCH9-G4
G900105865	2870	1998342	0.0014361906020090656	Arcanobacterium phocae DSM 10002
G001426185	2869	4533613	0.0006328286071175462	Rhodococcus sp. Leaf247 Leaf247
G001406335	2869	3878672	0.0007396861606240486	Fusicatenibacter saccharivorans 2789STDY5834885
G900129135	2868	4839287	0.0005926492890378273	Lactonifactor longoviformis DSM 17459
G000178455	2865	2561804	0.0011183525359473247	Brevibacterium mcbrellneri ATCC 49030
G000195375	2861	2524513	0.0011332878856238806	Lactobacillus rhamnosus MTCC 5462
G001515305	2855	4390819	0.000650220380298072	Aquitalea pelogenes CCM 7557
G000422085	2854	5282719	0.0005402520936661594	Serratia liquefaciens ATCC 27592
G000434515	2844	2544236	0.0011178208310864243	Prevotella sp. CAG:604 MGS604
G000154065	2842	2915433	0.0009748123177586314	Dorea longicatena DSM 13814
G001461035	2834	3660245	0.0007742651106688213	Acetivibrio ethanolgignens ACET-33324
G000198515	2817	4587455	0.0006140659690394783	gamma proteobacterium HdN1 ASM19851v1
G000183325	2817	2522962	0.0011165447596911883	Corynebacterium bovis DSM 20582 = CIP 54.80 DSM 20582
G001457875	2815	2458350	0.001145076982528932	Actinomyces ihumii SD1
G000380045	2801	1505444	0.0018605806659032153	Streptococcus marimammalium DSM 18627
G001471555	2798	2602401	0.0010751609763445373	Staphylococcus capitis FDAARGOS_173
G000425005	2790	2335946	0.0011943769248090495	Solobacterium moorei DSM 22971
G000368565	2785	4595172	0.0006060708935378262	Acinetobacter gerneri DSM 14967 = CIP 107464
G001543345	2784	2622031	0.0010617723436526876	Turicibacter sp. H121 ASM154334v1
G000444705	2778	1413419	0.0019654469056946313	Haemophilus parasuis SW140
G000025305	2761	2329769	0.0011850960331260308	Acidaminococcus fermentans DSM 20731
G000177635	2760	2928377	0.0009425015973011672	Desulfurispirillum indicum S5
G000603945	2759	3987077	0.0006919856325824658	Actinotalea ferrariae CF5-4
G000739795	2755	6795583	0.00040541039672387194	Paraburkholderia kururiensis subsp. thiooxydans NBRC 107107
G001045675	2746	3236325	0.0008484932755517447	Megasphaera cerevisiae DSM 20462
G000979995	2740	4006860	0.0006838272362897631	Methanosarcina mazei 1.H.A.2.6
G001314225	2736	4827965	0.0005666983915583481	Microbacterium sp. No. 7 ASM131422v1
G000834015	2725	3263251	0.0008350568191046291	Prevotella sp. P4-76 ASM83401v1
G001713435	2723	4403499	0.0006183718901718837	Blastomonas sp. RAC04 ASM171343v1
G001902615	2719	5830096	0.0004663731094650929	Pseudonocardia autotrophica DSM 43083
G900106855	2718	2283357	0.0011903526255421294	Varibaculum sp. Marseille-P2802 PRJEB16532
G000407545	2713	4179913	0.0006490565712731341	Enterococcus gilvus ATCC BAA-350 Ente_gilf_BAA-350_PQ1_CCUG_45553_V2
G000230275	2710	2487765	0.001089331186828338	Acidaminococcus intestini RyC-MR95
G000157955	2708	3245471	0.0008343935287050785	Subdoligranulum variabile DSM 15176
G001044235	2701	7379520	0.0003660129656129396	Mycobacterium chlorophenolicum DSM 43826
G000741135	2699	2096123	0.0012876152783018934	Bifidobacterium choerinum LMG 10510
G000368825	2693	3535739	0.0007616512417913201	Acinetobacter ursingii DSM 16037 = CIP 107286
G000347695	2683	2291643	0.0011707757272838746	Bifidobacterium thermophilum RBL67
G000371705	2677	6377378	0.00041976498805621995	[Clostridium] bolteae 90A9
G000161995	2675	1790058	0.0014943649870562854	Jonquetella anthropi E3_33 E1
G000237805	2675	1675934	0.0015961249070667461	Jonquetella anthropi DSM 22815
G001553545	2662	2688484	0.0009901490951778028	Capnocytophaga haemolytica CCUG 32990
G000475415	2657	3668536	0.0007242671190905582	Halomonas sp. PBN3 De Novo assembly
G000196095	2655	5165770	0.0005139601646995511	Vibrio parahaemolyticus RIMD 2210633 ASM19609v1
G000426385	2631	3995323	0.0006585199744801609	Arsenicicoccus bolidensis DSM 15745
G000614355	2630	2356153	0.0011162263231632242	Porphyromonas cangingivalis JCM 15983
G001542565	2628	4434904	0.000592572015087587	Arthrobacter sp. ATCC 21022 ASM154256v1
G000702025	2625	6679327	0.0003930036663873471	Blautia schinkii DSM 10518
G000307375	2624	4629061	0.0005668536232294195	Parabacteroides johnsonii CL02T12C29
G000980835	2623	2354065	0.0011142428097779798	Corynebacterium kutscheri DSM 20755
G000800955	2622	3013087	0.0008702038806048415	Kocuria sp. ZOR0020 ZOR0020.1
G000012725	2621	3402093	0.0007704080987791927	Nitrobacter winogradskyi Nb-255
G000768335	2612	3085112	0.0008466467343811181	Lysobacter arseniciresistens ZS79
G000380025	2603	2036468	0.0012781934211585943	Streptococcus entericus DSM 14446
G001296055	2594	4267112	0.0006079052998843246	Novosphingobium sp. AAP93 ASM129605v1
G000185385	2591	3082404	0.0008405776789804321	Lachnoanaerobaculum saburreum DSM 3986
G000315505	2580	2324129	0.0011100932865602555	Veillonella seminalis ACS-216-V-Col6b
G000758685	2579	5658798	0.0004557504968369608	Paenibacillus stellifer DSM 14472
G000612605	2575	4548084	0.0005661724805434553	Pantoea septica isolate FF5
G000775615	2571	3204236	0.0008023753556229941	Pontibacillus litoralis JSM 072002
G900155405	2571	1360589	0.0018896228030654372	Negativicoccus massiliensis AT7
G001941825	2570	7523017	0.0003416182629920948	Massilia putida 6NM-7T
G000518985	2569	4700340	0.0005465562065722905	Chelativorans sp. J32 ASM51898v1
G000525775	2568	1806210	0.0014217615891839819	Mogibacterium timidum ATCC 33093
G000469465	2567	1604508	0.0015998673736746715	Gemella bergeriae ATCC 700627
G000444685	2558	1369811	0.0018674109055920854	Haemophilus parasuis 174
G001042405	2551	1704859	0.0014963114251677118	Lactobacillus acetotolerans NBRC 13120
G000444565	2508	1938544	0.001293754487904324	Haemophilus parasuis SW114
G000444605	2508	1953029	0.0012841591189890166	Haemophilus parasuis 12939
G000599385	2503	5225713	0.00047897770122469415	Bacteroides fragilis str. S6L8
G000633215	2501	3617767	0.0006913104133019069	Microbacterium paraoxydans DH1b
G001424525	2501	4456718	0.0005611752863878756	Methylobacterium sp. Leaf399 Leaf399
G000156535	2498	4411375	0.0005662633532628715	Roseburia intestinalis L1-82
G001263755	2497	2563723	0.0009739741773974801	Corynebacterium riegelii PUDD_83A45
G000407485	2497	5437454	0.00045922227571948193	Enterococcus pallens ATCC BAA-351 Ente_pall_BAA-351_V2
G001678905	2497	2392314	0.0010437593058436308	Dermabacter vaginalis AD1-86
G000333335	2486	4878673	0.0005095647935411945	Sphingomonas-like bacterium B12 ASM33333v1
G000233535	2484	2163862	0.001147947512364467	Olsenella sp. oral taxon 809 str. F0356
G000800475	2482	2032698	0.0012210372618067218	Bifidobacterium pseudolongum PV8-2
G000025405	2481	4703373	0.0005274937794642271	Pantoea ananatis LMG 20103
G900119695	2478	1946898	0.0012727939522255403	Actinomyces urinae Marseille-P2225
G000260965	2476	2745290	0.0009019083594082956	Methylophaga frappieri JAM7
G001685165	2475	2225110	0.0011123045602239889	Actinobaculum suis C1-22-1
G000773015	2467	4512819	0.000546664955984275	Lysinibacillus odysseyi 34hs-1 = NBRC 100172 ASM77301v1
G001475745	2458	3369825	0.0007294147322190321	Curtobacterium oceanosedimentum NS263
G000772945	2457	4047197	0.000607086830712713	Lysinibacillus manganicus DSM 26584
G000747155	2457	3056622	0.00080382854013352	Arenimonas metalli CF5-1
G000747075	2457	3114078	0.0007889975780953464	Arenimonas malthae CC-JY-1
G001291445	2456	6210127	0.0003954830553384818	Mycobacterium mucogenicum CSUR P2099
G000772965	2455	3999909	0.0006137639631301613	Lysinibacillus massiliensis 4400831 = CIP 108448 = CCUG 49529
G000504125	2452	3351060	0.0007317087727465339	Enterococcus mundtii QU 25 QU25
G000805675	2447	2663401	0.0009187501243710579	Corynebacterium minutissimum ATCC 23348
G000212375	2440	2186370	0.0011160050677607176	Porphyromonas asaccharolytica DSM 20707
G000988095	2439	3943087	0.000618550896797357	Kerstersia gyiorum CG1
G900163845	2427	3394463	0.000714987908249405	Luteococcus japonicus LSP_Lj1
G000382185	2423	4079718	0.0005939135989301221	Bordetella sp. FB-8 ASM38218v1
G001546115	2416	4589403	0.0005264301260970109	Paracoccus aminovorans HPD-2
G000176855	2416	5482170	0.00044070140108752555	Acidovorax avenae subsp. avenae ATCC 19860
G000807215	2415	2927205	0.0008250190881745556	Tepidimonas taiwanensis VT154-175
G000745125	2410	2518244	0.0009570160794585434	Carnobacterium jeotgali MS3 ASM74512v1
G000189535	2404	4535320	0.0005300618258469083	Pseudarthrobacter phenanthrenivorans Sphe3
G001310255	2391	3475610	0.0006879367938289969	Brevundimonas sp. DS20 ASM131025v1
G000013325	2383	4233314	0.0005629159566240538	Novosphingobium aromaticivorans DSM 12444
G000493735	2382	2497115	0.0009539008015249598	Carnobacterium inhibens subsp. gilichinskyi WN1359
G000835165	2380	2729219	0.0008720443467526791	Corynebacterium marinum DSM 44953
G001486665	2370	3829505	0.0006188789412730888	Fournierella massiliensis AM2
G001027865	2368	2397977	0.0009874990460709172	Neisseria arctica KH1503
G000420525	2359	2612795	0.0009028645569208453	Aquaspirillum serpens DSM 68
G900104665	2357	2606093	0.0009044189904197586	Traorella massiliensis Marseille-P3110
G000423445	2357	2938072	0.0008022267663964668	Acidipropionibacterium thoenii DSM 20276
G000158215	2343	2546312	0.0009201543251573256	Fusobacterium periodonticum 2_1_31
G000466965	2341	3896245	0.0006008349064291388	Loktanella cinnabarina LL-001
G000772395	2336	2422046	0.0009644738374085381	Gallibacterium anatis 21K2
G000013625	2334	4110251	0.0005678485328511568	Janthinobacterium sp. Marseille ASM1362v1
G001482365	2332	3638342	0.0006409512904504305	Kocuria flava HO-9041
G001562845	2321	1504164	0.0015430498270135437	Atopobium vaginae CMW7778A
G001190755	2320	1641887	0.0014130083251770677	Campylobacter ureolyticus RIGS 9880
G000772955	2317	4017054	0.0005767908522016383	Lysinibacillus sinduriensis BLB-1 = JCM 15800
G000169255	2315	4241076	0.0005458520432079028	Pseudoflavonifractor capillosus ATCC 29799
G900111525	2305	3281063	0.0007025162272105107	Prevotella sp. kh1p2 KH1P2
G001293125	2299	1860551	0.0012356554590548714	Lawsonella clevelandensis X1036
G000369005	2295	3563334	0.0006440597485388684	Acinetobacter beijerinckii CIP 110307
G000022885	2290	3812301	0.0006006870916016338	Edwardsiella ictaluri 93-146
G001420315	2288	5460905	0.0004189781730317594	Bosea thiooxidans CGMCC 9174
